Year_Birth,Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts
1953.00,1.00,1.00,50725.00,443.00,10.00,75.00,0.00,10.00
1952.00,1.00,1.00,83844.00,901.00,31.00,345.00,75.00,31.00
1950.00,3.00,1.00,41145.00,9.00,0.00,3.00,0.00,0.00
1970.00,1.00,1.00,67419.00,846.00,84.00,352.00,91.00,56.00
1970.00,2.00,1.00,23162.00,8.00,3.00,9.00,19.00,4.00
1977.00,1.00,1.00,34380.00,72.00,7.00,58.00,13.00,1.00
1966.00,1.00,0.00,34704.00,29.00,0.00,5.00,0.00,1.00
1969.00,3.00,1.00,94871.00,169.00,24.00,553.00,188.00,0.00
1958.00,1.00,1.00,65148.00,460.00,35.00,422.00,33.00,12.00
1954.00,1.00,1.00,39898.00,69.00,8.00,26.00,12.00,7.00
1956.00,2.00,0.00,64857.00,556.00,14.00,717.00,210.00,0.00
1970.00,3.00,1.00,59892.00,73.00,0.00,13.00,0.00,1.00
1987.00,2.00,0.00,41020.00,112.00,1.00,54.00,7.00,7.00
1961.00,3.00,1.00,57072.00,944.00,0.00,60.00,0.00,0.00
1979.00,1.00,0.00,60474.00,265.00,199.00,303.00,234.00,9.00
1960.00,1.00,1.00,62807.00,526.00,28.00,135.00,10.00,21.00
1981.00,2.00,1.00,19414.00,2.00,3.00,12.00,3.00,5.00
1980.00,1.00,1.00,19107.00,2.00,4.00,9.00,10.00,5.00
1976.00,2.00,1.00,75484.00,378.00,97.00,259.00,197.00,194.00
1976.00,2.00,0.00,70379.00,553.00,25.00,142.00,65.00,67.00
1970.00,2.00,1.00,79419.00,751.00,127.00,687.00,20.00,15.00
1946.00,3.00,1.00,64014.00,406.00,0.00,30.00,0.00,0.00
1955.00,1.00,1.00,76998.00,1449.00,89.00,161.00,69.00,35.00
1972.00,2.00,1.00,49854.00,123.00,17.00,171.00,39.00,0.00
1971.00,3.00,1.00,60585.00,267.00,42.00,309.00,55.00,42.00
1950.00,3.00,2.00,42873.00,209.00,0.00,40.00,3.00,2.00
1988.00,1.00,1.00,87679.00,1259.00,172.00,815.00,97.00,148.00
1978.00,1.00,1.00,57867.00,344.00,35.00,178.00,15.00,23.00
1990.00,1.00,1.00,35765.00,22.00,3.00,30.00,0.00,5.00
1959.00,1.00,1.00,65492.00,247.00,161.00,295.00,210.00,85.00
1977.00,1.00,2.00,32952.00,38.00,0.00,12.00,3.00,1.00
1969.00,3.00,1.00,53374.00,896.00,10.00,101.00,13.00,10.00
1959.00,1.00,1.00,71706.00,931.00,56.00,253.00,91.00,98.00
1988.00,1.00,1.00,68487.00,758.00,12.00,385.00,33.00,89.00
1975.00,2.00,1.00,53253.00,216.00,9.00,57.00,20.00,9.00
1973.00,2.00,2.00,31163.00,2.00,3.00,10.00,11.00,2.00
1977.00,1.00,1.00,42014.00,244.00,15.00,108.00,4.00,15.00
1973.00,2.00,1.00,54108.00,539.00,6.00,91.00,8.00,6.00
1955.00,3.00,0.00,49667.00,1181.00,26.00,120.00,17.00,13.00
1974.00,2.00,1.00,63206.00,750.00,8.00,125.00,11.00,8.00
1972.00,2.00,1.00,57136.00,306.00,5.00,109.00,21.00,109.00
1975.00,2.00,1.00,46772.00,350.00,104.00,189.00,197.00,151.00
1971.00,3.00,1.00,78931.00,331.00,197.00,170.00,58.00,152.00
1958.00,1.00,1.00,53977.00,620.00,16.00,165.00,0.00,24.00
1988.00,1.00,1.00,84219.00,434.00,137.00,400.00,45.00,137.00
1975.00,2.00,0.00,46098.00,57.00,0.00,27.00,0.00,0.00
1965.00,1.00,1.00,73538.00,811.00,76.00,428.00,99.00,137.00
1986.00,1.00,1.00,79529.00,423.00,42.00,706.00,73.00,197.00
1977.00,2.00,1.00,20981.00,2.00,12.00,10.00,6.00,13.00
1980.00,1.00,0.00,51766.00,60.00,51.00,87.00,6.00,20.00
1962.00,1.00,1.00,55759.00,675.00,0.00,85.00,10.00,7.00
1978.00,1.00,1.00,33039.00,30.00,8.00,12.00,8.00,8.00
1972.00,2.00,1.00,37787.00,40.00,1.00,40.00,4.00,3.00
1970.00,1.00,0.00,27242.00,3.00,17.00,26.00,20.00,1.00
1983.00,3.00,0.00,87188.00,910.00,111.00,724.00,49.00,74.00
1971.00,1.00,1.00,69930.00,252.00,98.00,827.00,219.00,70.00
1976.00,1.00,0.00,37697.00,34.00,6.00,21.00,11.00,4.00
1973.00,3.00,1.00,37401.00,19.00,3.00,19.00,3.00,1.00
1973.00,1.00,0.00,3502.00,2.00,1.00,1.00,0.00,0.00
1976.00,1.00,1.00,58597.00,490.00,0.00,184.00,10.00,28.00
1948.00,3.00,3.00,82032.00,332.00,194.00,377.00,149.00,125.00
1958.00,1.00,1.00,28087.00,53.00,8.00,17.00,13.00,0.00
1987.00,3.00,0.00,74004.00,784.00,48.00,560.00,42.00,176.00
1960.00,1.00,1.00,19740.00,7.00,11.00,3.00,10.00,4.00
1975.00,2.00,1.00,57036.00,1171.00,43.00,219.00,19.00,14.00
1958.00,2.00,1.00,53083.00,215.00,7.00,33.00,3.00,0.00
1975.00,3.00,1.00,69283.00,674.00,62.00,134.00,0.00,26.00
1975.00,2.00,0.00,46098.00,57.00,0.00,27.00,0.00,0.00
1988.00,2.00,1.00,23331.00,5.00,36.00,7.00,0.00,10.00
1988.00,2.00,0.00,23331.00,104.00,20.00,101.00,24.00,15.00
1989.00,1.00,0.00,9255.00,9.00,0.00,7.00,2.00,0.00
1959.00,3.00,3.00,67786.00,431.00,82.00,441.00,80.00,20.00
1971.00,3.00,1.00,71969.00,1000.00,0.00,76.00,0.00,0.00
1967.00,2.00,0.00,59235.00,448.00,40.00,469.00,80.00,0.00
1989.00,1.00,1.00,31928.00,33.00,4.00,24.00,4.00,2.00
1961.00,2.00,1.00,74881.00,505.00,72.00,270.00,36.00,27.00
1978.00,1.00,1.00,65819.00,267.00,38.00,701.00,149.00,165.00
1953.00,3.00,0.00,51411.00,14.00,0.00,3.00,0.00,0.00
1964.00,1.00,2.00,51983.00,631.00,0.00,115.00,10.00,7.00
1986.00,2.00,1.00,42386.00,65.00,4.00,16.00,0.00,4.00
1987.00,2.00,1.00,30390.00,10.00,12.00,12.00,25.00,1.00
1963.00,1.00,0.00,30983.00,51.00,4.00,50.00,12.00,1.00
1957.00,1.00,3.00,66033.00,293.00,35.00,179.00,46.00,59.00
1975.00,2.00,1.00,37284.00,11.00,1.00,2.00,2.00,1.00
1951.00,2.00,2.00,57530.00,50.00,1.00,27.00,6.00,7.00
1965.00,2.00,1.00,76800.00,173.00,26.00,255.00,35.00,71.00
1956.00,1.00,1.00,63943.00,423.00,184.00,368.00,13.00,97.00
1962.00,1.00,1.00,76081.00,292.00,30.00,415.00,63.00,33.00
1974.00,1.00,1.00,67445.00,757.00,80.00,217.00,29.00,80.00
1967.00,2.00,1.00,37054.00,12.00,1.00,6.00,0.00,1.00
1962.00,2.00,1.00,47175.00,167.00,2.00,44.00,6.00,2.00
1976.00,1.00,2.00,31859.00,3.00,1.00,3.00,8.00,0.00
1961.00,1.00,2.00,27215.00,30.00,5.00,22.00,8.00,9.00
1976.00,3.00,2.00,70179.00,532.00,88.00,168.00,69.00,44.00
1983.00,1.00,1.00,39922.00,29.00,12.00,59.00,19.00,1.00
1976.00,2.00,1.00,49681.00,411.00,0.00,26.00,0.00,0.00
1988.00,1.00,1.00,24645.00,5.00,3.00,4.00,4.00,1.00
1954.00,1.00,2.00,79865.00,71.00,99.00,278.00,185.00,121.00
1985.00,1.00,1.00,44322.00,46.00,0.00,40.00,3.00,0.00
1952.00,1.00,0.00,47958.00,268.00,11.00,88.00,15.00,3.00
1964.00,2.00,0.00,63972.00,928.00,63.00,254.00,0.00,12.00
1954.00,1.00,1.00,75315.00,459.00,15.00,171.00,142.00,23.00
1950.00,3.00,1.00,55517.00,483.00,0.00,108.00,0.00,6.00
1957.00,3.00,1.00,75283.00,733.00,9.00,180.00,12.00,19.00
1946.00,3.00,0.00,82800.00,1006.00,22.00,115.00,59.00,68.00
1954.00,1.00,1.00,38998.00,34.00,1.00,14.00,0.00,0.00
1991.00,2.00,0.00,90638.00,1156.00,120.00,915.00,94.00,144.00
1986.00,2.00,1.00,27161.00,7.00,4.00,23.00,7.00,0.00
1977.00,1.00,1.00,42014.00,244.00,15.00,108.00,4.00,15.00
1960.00,3.00,1.00,38201.00,233.00,0.00,23.00,0.00,0.00
1982.00,1.00,1.00,45203.00,35.00,3.00,67.00,10.00,8.00
1947.00,3.00,1.00,81574.00,1252.00,0.00,465.00,46.00,35.00
1992.00,1.00,1.00,34935.00,34.00,4.00,66.00,3.00,10.00
1976.00,2.00,0.00,60482.00,255.00,43.00,134.00,37.00,14.00
1956.00,1.00,1.00,34633.00,8.00,1.00,5.00,0.00,0.00
1947.00,2.00,1.00,78093.00,368.00,32.00,639.00,13.00,43.00
1950.00,1.00,2.00,82460.00,255.00,47.00,573.00,52.00,32.00
1966.00,2.00,1.00,45903.00,33.00,8.00,10.00,2.00,10.00
1987.00,1.00,2.00,81361.00,163.00,23.00,424.00,27.00,65.00
1973.00,3.00,2.00,35860.00,15.00,0.00,8.00,4.00,2.00
1952.00,2.00,1.00,40442.00,45.00,12.00,52.00,25.00,22.00
1965.00,1.00,1.00,61482.00,48.00,58.00,68.00,16.00,66.00
1980.00,1.00,1.00,34968.00,158.00,6.00,45.00,8.00,2.00
1987.00,1.00,1.00,75794.00,754.00,160.00,625.00,63.00,32.00
1962.00,3.00,1.00,31497.00,108.00,1.00,28.00,13.00,1.00
1955.00,1.00,1.00,74268.00,199.00,66.00,315.00,97.00,174.00
1988.00,0.00,1.00,13724.00,2.00,7.00,5.00,2.00,15.00
1965.00,2.00,1.00,45143.00,202.00,5.00,74.00,11.00,5.00
1967.00,3.00,0.00,52569.00,85.00,0.00,3.00,0.00,0.00
1973.00,3.00,0.00,48432.00,322.00,3.00,50.00,4.00,3.00
1960.00,2.00,1.00,17144.00,18.00,2.00,19.00,0.00,2.00
1984.00,1.00,0.00,36108.00,141.00,8.00,129.00,3.00,11.00
1971.00,1.00,1.00,76445.00,739.00,107.00,309.00,140.00,80.00
1975.00,3.00,1.00,36663.00,18.00,0.00,6.00,3.00,3.00
1965.00,2.00,1.00,53843.00,378.00,0.00,88.00,19.00,4.00
1956.00,2.00,1.00,90226.00,1083.00,108.00,649.00,253.00,151.00
1955.00,2.00,2.00,70638.00,1016.00,12.00,215.00,16.00,12.00
1960.00,1.00,1.00,44512.00,23.00,1.00,6.00,0.00,0.00
1961.00,1.00,1.00,27116.00,12.00,1.00,21.00,2.00,2.00
1963.00,3.00,1.00,54072.00,35.00,0.00,4.00,0.00,0.00
1977.00,1.00,1.00,71855.00,548.00,31.00,422.00,0.00,112.00
1990.00,2.00,0.00,51250.00,342.00,32.00,230.00,34.00,32.00
1973.00,2.00,1.00,60432.00,365.00,3.00,15.00,4.00,3.00
1964.00,3.00,1.00,65526.00,397.00,19.00,69.00,12.00,0.00
1988.00,1.00,0.00,68655.00,456.00,19.00,832.00,75.00,118.00
1978.00,2.00,1.00,12393.00,5.00,6.00,15.00,11.00,7.00
1990.00,1.00,0.00,64509.00,836.00,185.00,575.00,24.00,25.00
1975.00,1.00,0.00,33955.00,100.00,2.00,128.00,23.00,7.00
1977.00,1.00,1.00,31353.00,10.00,0.00,10.00,3.00,1.00
1984.00,1.00,1.00,55434.00,238.00,115.00,215.00,169.00,69.00
1983.00,1.00,1.00,28359.00,6.00,0.00,5.00,2.00,1.00
1987.00,1.00,0.00,57100.00,158.00,11.00,99.00,15.00,11.00
1965.00,1.00,1.00,69139.00,86.00,12.00,75.00,33.00,15.00
1956.00,2.00,1.00,52973.00,856.00,0.00,76.00,12.00,9.00
1965.00,3.00,1.00,51717.00,98.00,1.00,17.00,0.00,1.00
1971.00,1.00,1.00,18793.00,4.00,16.00,20.00,0.00,17.00
1982.00,2.00,1.00,66664.00,398.00,96.00,447.00,220.00,96.00
1959.00,1.00,0.00,50664.00,313.00,8.00,104.00,6.00,4.00
1963.00,1.00,1.00,54414.00,109.00,18.00,16.00,24.00,26.00
1952.00,3.00,1.00,54549.00,216.00,2.00,6.00,0.00,0.00
1971.00,3.00,3.00,47111.00,595.00,71.00,153.00,120.00,112.00
1963.00,3.00,2.00,41003.00,123.00,133.00,142.00,71.00,44.00
1982.00,1.00,1.00,19444.00,16.00,0.00,23.00,3.00,2.00
1976.00,2.00,1.00,36301.00,11.00,12.00,35.00,3.00,5.00
1947.00,3.00,1.00,73059.00,410.00,112.00,420.00,0.00,82.00
1969.00,3.00,1.00,42731.00,159.00,2.00,51.00,6.00,2.00
1959.00,3.00,1.00,52854.00,105.00,0.00,10.00,0.00,1.00
1978.00,1.00,1.00,22775.00,5.00,1.00,8.00,0.00,0.00
1948.00,3.00,1.00,46681.00,269.00,15.00,69.00,15.00,19.00
1955.00,3.00,1.00,59821.00,629.00,0.00,70.00,0.00,0.00
1954.00,1.00,2.00,50002.00,443.00,5.00,71.00,21.00,16.00
1945.00,1.00,1.00,69755.00,217.00,77.00,373.00,111.00,23.00
1969.00,1.00,1.00,44078.00,24.00,1.00,10.00,2.00,0.00
1976.00,2.00,1.00,30560.00,9.00,1.00,5.00,4.00,5.00
1969.00,2.00,1.00,35924.00,8.00,0.00,14.00,2.00,3.00
1964.00,3.00,2.00,64140.00,1459.00,0.00,61.00,0.00,15.00
1981.00,1.00,1.00,56386.00,230.00,48.00,214.00,13.00,32.00
1979.00,0.00,1.00,24594.00,1.00,3.00,6.00,10.00,0.00
1981.00,2.00,1.00,75774.00,340.00,21.00,134.00,258.00,14.00
1960.00,2.00,2.00,39228.00,7.00,1.00,6.00,0.00,3.00
1974.00,2.00,1.00,58494.00,298.00,7.00,68.00,4.00,0.00
1981.00,1.00,0.00,58684.00,479.00,35.00,179.00,28.00,7.00
1967.00,1.00,2.00,57136.00,267.00,140.00,599.00,34.00,12.00
1950.00,3.00,3.00,56551.00,67.00,4.00,32.00,17.00,2.00
1982.00,1.00,1.00,22448.00,3.00,1.00,8.00,23.00,2.00
1961.00,1.00,0.00,82014.00,980.00,37.00,265.00,35.00,163.00
1963.00,1.00,3.00,34213.00,50.00,4.00,28.00,6.00,3.00
1977.00,1.00,1.00,157146.00,1.00,0.00,1725.00,2.00,1.00
1947.00,3.00,3.00,25358.00,19.00,0.00,5.00,0.00,0.00
1978.00,2.00,0.00,35544.00,30.00,5.00,23.00,4.00,1.00
1954.00,2.00,1.00,36634.00,213.00,9.00,76.00,4.00,3.00
1954.00,3.00,1.00,62670.00,539.00,30.00,92.00,80.00,46.00
1972.00,2.00,1.00,50334.00,284.00,16.00,160.00,84.00,16.00
1981.00,1.00,0.00,72066.00,1003.00,34.00,536.00,134.00,51.00
1958.00,3.00,0.00,50729.00,239.00,13.00,143.00,45.00,4.00
1968.00,1.00,1.00,34916.00,51.00,23.00,82.00,33.00,0.00
1976.00,1.00,2.00,64892.00,527.00,24.00,230.00,32.00,24.00
1966.00,1.00,0.00,43602.00,19.00,5.00,12.00,10.00,3.00
1989.00,3.00,0.00,33996.00,40.00,2.00,15.00,8.00,0.00
1985.00,2.00,0.00,41473.00,21.00,8.00,20.00,15.00,3.00
1967.00,3.00,1.00,63246.00,593.00,30.00,91.00,29.00,22.00
1959.00,3.00,1.00,36732.00,21.00,5.00,3.00,10.00,1.00
1970.00,3.00,1.00,69084.00,1181.00,107.00,199.00,39.00,30.00
1967.00,3.00,1.00,77766.00,1004.00,59.00,265.00,115.00,59.00
1985.00,3.00,0.00,37929.00,202.00,2.00,46.00,3.00,2.00
1951.00,1.00,1.00,86610.00,446.00,107.00,768.00,33.00,196.00
1986.00,2.00,1.00,80141.00,1184.00,102.00,673.00,52.00,40.00
1955.00,2.00,1.00,72635.00,390.00,22.00,323.00,104.00,35.00
1970.00,1.00,1.00,69016.00,726.00,53.00,363.00,123.00,107.00
1991.00,2.00,1.00,20193.00,8.00,8.00,22.00,24.00,11.00
1975.00,1.00,1.00,27573.00,50.00,15.00,110.00,39.00,15.00
1979.00,0.00,0.00,15862.00,1.00,1.00,4.00,11.00,9.00
1976.00,3.00,1.00,49544.00,308.00,0.00,73.00,0.00,0.00
1980.00,1.00,1.00,33228.00,22.00,2.00,31.00,7.00,4.00
1978.00,1.00,1.00,70440.00,690.00,117.00,499.00,76.00,102.00
1971.00,1.00,1.00,38232.00,43.00,5.00,28.00,7.00,6.00
1955.00,3.00,1.00,22554.00,27.00,0.00,10.00,0.00,0.00
1983.00,3.00,1.00,23536.00,6.00,0.00,3.00,0.00,0.00
1952.00,1.00,1.00,49413.00,205.00,7.00,41.00,3.00,2.00
1969.00,1.00,1.00,42231.00,24.00,0.00,8.00,0.00,1.00
1980.00,2.00,2.00,78789.00,667.00,50.00,850.00,21.00,83.00
1968.00,1.00,1.00,56534.00,691.00,7.00,61.00,10.00,0.00
1971.00,1.00,0.00,58350.00,493.00,26.00,206.00,116.00,80.00
1989.00,1.00,0.00,81217.00,493.00,70.00,324.00,146.00,40.00
1951.00,1.00,0.00,49090.00,494.00,5.00,82.00,7.00,0.00
1987.00,2.00,2.00,61787.00,621.00,73.00,414.00,78.00,48.00
1985.00,3.00,1.00,18169.00,9.00,0.00,5.00,0.00,0.00
1981.00,2.00,0.00,24336.00,1.00,6.00,2.00,8.00,2.00
1990.00,1.00,1.00,18222.00,12.00,4.00,19.00,12.00,6.00
1952.00,1.00,2.00,62335.00,243.00,131.00,217.00,85.00,6.00
1971.00,2.00,1.00,42033.00,11.00,1.00,4.00,2.00,0.00
1983.00,3.00,1.00,86580.00,532.00,21.00,127.00,26.00,20.00
1957.00,3.00,2.00,41437.00,29.00,0.00,2.00,0.00,0.00
1951.00,2.00,3.00,73705.00,612.00,91.00,520.00,258.00,107.00
1976.00,1.00,1.00,61064.00,387.00,126.00,342.00,0.00,45.00
1955.00,2.00,1.00,38452.00,56.00,0.00,14.00,0.00,0.00
1989.00,1.00,0.00,18358.00,6.00,8.00,19.00,16.00,4.00
1973.00,3.00,1.00,55012.00,582.00,0.00,65.00,0.00,0.00
1973.00,0.00,1.00,9722.00,6.00,17.00,16.00,6.00,16.00
1984.00,3.00,1.00,38175.00,70.00,6.00,69.00,2.00,3.00
1956.00,2.00,1.00,58656.00,962.00,12.00,194.00,16.00,24.00
1965.00,1.00,1.00,52117.00,112.00,10.00,107.00,30.00,0.00
1978.00,1.00,1.00,64813.00,293.00,0.00,124.00,179.00,97.00
1973.00,3.00,1.00,54222.00,199.00,12.00,31.00,3.00,12.00
1986.00,1.00,1.00,83512.00,1060.00,61.00,835.00,80.00,20.00
1959.00,2.00,1.00,77520.00,940.00,44.00,396.00,0.00,88.00
1978.00,1.00,1.00,41154.00,44.00,2.00,11.00,2.00,3.00
1966.00,1.00,1.00,80398.00,342.00,51.00,936.00,207.00,35.00
1992.00,0.00,0.00,18746.00,2.00,10.00,11.00,12.00,9.00
1984.00,1.00,1.00,35196.00,75.00,12.00,141.00,43.00,39.00
1956.00,1.00,0.00,60230.00,520.00,20.00,367.00,39.00,81.00
1977.00,1.00,1.00,22108.00,5.00,3.00,9.00,6.00,2.00
1974.00,1.00,1.00,44392.00,87.00,5.00,71.00,7.00,12.00
1976.00,3.00,1.00,55424.00,462.00,61.00,184.00,10.00,53.00
1979.00,1.00,1.00,17688.00,2.00,2.00,1.00,3.00,1.00
1983.00,3.00,1.00,92491.00,979.00,44.00,935.00,29.00,25.00
1991.00,1.00,0.00,90273.00,704.00,129.00,853.00,120.00,74.00
1962.00,3.00,3.00,82571.00,861.00,31.00,558.00,62.00,95.00
1982.00,3.00,0.00,38513.00,172.00,3.00,115.00,16.00,0.00
1979.00,2.00,0.00,16653.00,5.00,7.00,31.00,15.00,4.00
1955.00,1.00,1.00,42586.00,194.00,2.00,56.00,0.00,0.00
1965.00,0.00,0.00,23529.00,9.00,7.00,13.00,3.00,2.00
1961.00,2.00,1.00,74881.00,505.00,72.00,270.00,36.00,27.00
1951.00,1.00,1.00,71107.00,533.00,10.00,217.00,198.00,174.00
1964.00,3.00,1.00,46910.00,48.00,0.00,14.00,0.00,0.00
1959.00,1.00,1.00,18690.00,6.00,1.00,7.00,23.00,4.00
1955.00,1.00,2.00,37244.00,18.00,2.00,10.00,0.00,0.00
1966.00,1.00,1.00,82427.00,482.00,147.00,509.00,104.00,107.00
1958.00,2.00,0.00,75342.00,204.00,97.00,97.00,21.00,118.00
1954.00,1.00,2.00,70044.00,1073.00,0.00,250.00,153.00,14.00
1967.00,1.00,0.00,79146.00,245.00,16.00,223.00,21.00,43.00
1963.00,1.00,1.00,77437.00,560.00,21.00,442.00,29.00,44.00
1959.00,1.00,1.00,54984.00,173.00,13.00,131.00,32.00,3.00
1971.00,3.00,1.00,42403.00,22.00,1.00,11.00,0.00,5.00
1964.00,1.00,1.00,55761.00,136.00,1.00,12.00,0.00,3.00
1983.00,1.00,1.00,37292.00,275.00,0.00,86.00,10.00,23.00
1945.00,3.00,0.00,45576.00,56.00,19.00,29.00,2.00,14.00
1947.00,1.00,1.00,70321.00,303.00,23.00,751.00,82.00,26.00
1969.00,3.00,2.00,58086.00,708.00,7.00,62.00,0.00,0.00
1952.00,1.00,1.00,81795.00,324.00,132.00,693.00,27.00,118.00
1947.00,0.00,1.00,28389.00,1.00,5.00,3.00,7.00,4.00
1946.00,2.00,1.00,66835.00,620.00,26.00,195.00,34.00,17.00
1969.00,1.00,2.00,69901.00,312.00,21.00,206.00,102.00,92.00
1949.00,3.00,1.00,80360.00,1493.00,86.00,454.00,112.00,43.00
1961.00,3.00,1.00,63342.00,918.00,21.00,118.00,13.00,10.00
1974.00,1.00,1.00,44989.00,98.00,0.00,106.00,49.00,10.00
1980.00,2.00,0.00,31859.00,3.00,4.00,7.00,15.00,8.00
1949.00,3.00,3.00,51569.00,380.00,0.00,47.00,6.00,0.00
1971.00,1.00,3.00,30372.00,15.00,0.00,12.00,7.00,3.00
1979.00,0.00,0.00,16014.00,3.00,9.00,4.00,7.00,8.00
1968.00,1.00,1.00,41120.00,24.00,2.00,23.00,0.00,8.00
1971.00,2.00,0.00,39763.00,80.00,1.00,60.00,4.00,6.00
1955.00,3.00,1.00,38725.00,31.00,0.00,6.00,2.00,1.00
1972.00,1.00,1.00,77981.00,138.00,120.00,204.00,16.00,126.00
1964.00,2.00,1.00,62905.00,166.00,75.00,96.00,119.00,107.00
1979.00,2.00,2.00,13533.00,12.00,3.00,8.00,8.00,0.00
1975.00,1.00,1.00,59481.00,178.00,3.00,85.00,71.00,66.00
1977.00,1.00,1.00,72117.00,707.00,20.00,171.00,65.00,60.00
1986.00,2.00,1.00,21955.00,5.00,1.00,7.00,17.00,14.00
1956.00,1.00,1.00,67131.00,465.00,71.00,250.00,93.00,35.00
1980.00,3.00,0.00,36802.00,16.00,1.00,2.00,0.00,0.00
1982.00,1.00,1.00,71853.00,358.00,108.00,413.00,141.00,97.00
1961.00,0.00,1.00,28249.00,1.00,9.00,7.00,2.00,14.00
1975.00,2.00,1.00,47808.00,123.00,1.00,26.00,2.00,0.00
1974.00,3.00,2.00,25509.00,40.00,3.00,30.00,10.00,7.00
1946.00,3.00,1.00,51012.00,102.00,9.00,63.00,2.00,9.00
1985.00,1.00,0.00,70596.00,347.00,44.00,534.00,17.00,0.00
1952.00,3.00,1.00,85431.00,376.00,53.00,462.00,168.00,53.00
1967.00,1.00,1.00,42664.00,21.00,0.00,3.00,0.00,0.00
1955.00,1.00,1.00,42586.00,194.00,2.00,56.00,0.00,0.00
1985.00,1.00,0.00,29760.00,64.00,4.00,68.00,7.00,5.00
1977.00,3.00,1.00,28973.00,206.00,0.00,46.00,3.00,2.00
1973.00,3.00,1.00,39435.00,71.00,0.00,18.00,0.00,0.00
1984.00,2.00,1.00,65370.00,71.00,22.00,112.00,138.00,89.00
1979.00,0.00,0.00,20194.00,0.00,4.00,7.00,11.00,10.00
1976.00,3.00,0.00,42473.00,93.00,1.00,21.00,0.00,4.00
1968.00,1.00,1.00,64590.00,920.00,138.00,168.00,36.00,46.00
1959.00,1.00,1.00,71232.00,653.00,17.00,170.00,34.00,26.00
1971.00,1.00,1.00,34600.00,199.00,33.00,60.00,8.00,3.00
1967.00,1.00,0.00,46904.00,153.00,4.00,56.00,0.00,9.00
1973.00,1.00,1.00,49094.00,376.00,0.00,38.00,11.00,8.00
1983.00,1.00,1.00,36075.00,46.00,0.00,30.00,12.00,1.00
1979.00,2.00,1.00,60839.00,600.00,21.00,128.00,223.00,150.00
1979.00,1.00,1.00,77298.00,425.00,115.00,292.00,23.00,35.00
1950.00,1.00,1.00,34026.00,18.00,6.00,15.00,12.00,8.00
1963.00,3.00,0.00,48918.00,52.00,0.00,9.00,0.00,0.00
1962.00,2.00,1.00,82122.00,734.00,22.00,350.00,151.00,25.00
1976.00,1.00,0.00,37697.00,34.00,6.00,21.00,11.00,4.00
1952.00,1.00,1.00,34074.00,135.00,1.00,41.00,10.00,1.00
1960.00,2.00,1.00,28520.00,11.00,0.00,10.00,0.00,2.00
1955.00,1.00,0.00,62535.00,163.00,48.00,90.00,0.00,45.00
1977.00,2.00,0.00,36273.00,29.00,3.00,30.00,3.00,2.00
1964.00,1.00,1.00,63404.00,734.00,26.00,70.00,11.00,44.00
1981.00,2.00,1.00,75774.00,340.00,21.00,134.00,258.00,14.00
1976.00,1.00,1.00,78416.00,453.00,38.00,279.00,188.00,38.00
1974.00,1.00,1.00,75702.00,1073.00,0.00,629.00,145.00,37.00
1951.00,2.00,1.00,59385.00,135.00,0.00,10.00,0.00,4.00
1966.00,1.00,0.00,37070.00,231.00,7.00,137.00,4.00,15.00
1951.00,1.00,1.00,44689.00,18.00,0.00,5.00,0.00,0.00
1958.00,1.00,1.00,53977.00,620.00,16.00,165.00,0.00,24.00
1966.00,3.00,0.00,7144.00,81.00,4.00,33.00,5.00,2.00
1964.00,1.00,0.00,18701.00,12.00,4.00,2.00,10.00,6.00
1956.00,1.00,1.00,90369.00,292.00,51.00,981.00,224.00,23.00
1974.00,3.00,0.00,63159.00,965.00,34.00,586.00,89.00,86.00
1966.00,1.00,1.00,37758.00,27.00,2.00,10.00,0.00,0.00
1963.00,3.00,0.00,46757.00,777.00,30.00,163.00,0.00,51.00
1969.00,2.00,1.00,79734.00,572.00,8.00,232.00,23.00,62.00
1992.00,1.00,1.00,63207.00,438.00,169.00,565.00,91.00,169.00
1954.00,1.00,2.00,72071.00,531.00,69.00,300.00,150.00,138.00
1983.00,3.00,1.00,21840.00,17.00,0.00,9.00,0.00,0.00
1982.00,2.00,1.00,58582.00,402.00,35.00,106.00,101.00,77.00
1951.00,1.00,0.00,72282.00,503.00,27.00,419.00,90.00,139.00
1956.00,1.00,1.00,50387.00,369.00,9.00,87.00,12.00,14.00
1961.00,3.00,1.00,32583.00,5.00,0.00,3.00,0.00,0.00
1962.00,1.00,1.00,62568.00,362.00,17.00,398.00,80.00,35.00
1971.00,2.00,2.00,44635.00,56.00,0.00,9.00,0.00,0.00
1971.00,2.00,0.00,33316.00,79.00,1.00,31.00,4.00,4.00
1968.00,1.00,1.00,63967.00,387.00,84.00,141.00,73.00,35.00
1978.00,2.00,1.00,52513.00,367.00,17.00,241.00,104.00,188.00
1969.00,1.00,1.00,25293.00,15.00,0.00,11.00,0.00,2.00
1965.00,3.00,3.00,54111.00,267.00,6.00,54.00,8.00,3.00
1986.00,1.00,1.00,78394.00,298.00,27.00,697.00,216.00,24.00
1958.00,2.00,1.00,80739.00,674.00,92.00,736.00,39.00,0.00
1975.00,2.00,1.00,22669.00,16.00,14.00,36.00,37.00,22.00
1987.00,1.00,0.00,29236.00,37.00,4.00,24.00,16.00,9.00
1959.00,1.00,1.00,44911.00,159.00,0.00,22.00,2.00,1.00
